Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-02 17:41:00.548][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-388011947, vt=2/96, sts=17775/94961161/0x283a501, muxer (nil) lost_rate:00% req_id:
[2023-11-02 17:57:14.170][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=585609284, vt=2/96, sts=44639/56883600/0x283c50f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:00:07.674][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=759097510, vt=2/96, sts=55474/72525600/0x283c50f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:02:52.554][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=923986740, vt=2/96, sts=1513/87307213/0x283c50f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:04:30.001][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=1021436300, vt=2/96, sts=8054/96076814/0x283c50f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:08:23.740][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=1255172102, vt=2/96, sts=32944/243043203/0x283a501, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:09:36.448][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=1327887212, vt=2/96, sts=38675/249372000/0x283a501, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:10:48.339][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=1399778840, vt=2/96, sts=44655/256096800/0x283a501, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:17:46.766][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=1818191825, vt=2/96, sts=8251/293486400/0x283a501, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:19:20.883][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=1912308744, vt=2/96, sts=54350/176320801/0x283c50f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:25:57.027][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=-1986511607, vt=2/96, sts=5111/211953601/0x283c50f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 19:03:45.872][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=282343523, vt=2/96, sts=2897/1908002/0x283880d, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:03:01.167][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 1404B, age=-1152309842, vt=2/96, sts=949/2160000/0x278a00a, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 21:08:00.098][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 1404B, age=-853376394, vt=2/96, sts=22583/27349200/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:15:48.937][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-384525900, vt=2/96, sts=29602/69516004/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:17:04.005][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-309459250, vt=2/96, sts=43192/76514410/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:17:53.440][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-260030174, vt=2/96, sts=52255/81687605/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:18:17.688][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-235793818, vt=2/96, sts=56505/83325607/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:19:30.376][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 1404B, age=-163087426, vt=2/96, sts=4010/90018000/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:23:48.035][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=94565464, vt=2/96, sts=49812/112633209/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:32:49.822][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 1404B, age=636360351, vt=2/96, sts=28682/162201600/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:38:11.193][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=957726105, vt=2/96, sts=25780/191293213/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:38:36.205][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 1404B, age=982741490, vt=2/96, sts=30368/192956400/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:41:54.468][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 1404B, age=1181004553, vt=2/96, sts=64574/211975200/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:47:47.912][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=1534436723, vt=2/96, sts=56166/243079187/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:54:19.979][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=1926511917, vt=2/96, sts=12226/278503187/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:56:44.069][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=2070602772, vt=2/96, sts=14864/291708000/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:01:15.850][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-1952586650, vt=2/96, sts=20502/315313188/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:05:08.042][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-1720406699, vt=2/96, sts=24319/336286808/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:10:27.448][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-1400980853, vt=2/96, sts=30035/364708787/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:13:18.724][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-1229711548, vt=2/96, sts=33174/381347994/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:15:23.736][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-1104694647, vt=2/96, sts=35427/391363217/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:24:19.264][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-569165841, vt=2/96, sts=44691/440283595/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:30:02.361][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-226069360, vt=2/96, sts=51107/470368791/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:30:48.610][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-179831761, vt=2/96, sts=52422/475394393/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:35:13.681][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=85237969, vt=2/96, sts=60421/498805191/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:39:41.777][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=353335196, vt=2/96, sts=2438/522424787/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:40:56.780][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=428348901, vt=2/96, sts=4454/529358387/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:43:22.340][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=573906851, vt=2/96, sts=8206/542718278/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:52:00.142][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 1404B, age=1091711329, vt=2/96, sts=22274/588909586/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:52:48.974][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=1140536534, vt=2/96, sts=23554/594086390/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:57:44.647][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=1436211448, vt=2/96, sts=30582/619563607/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:11:33.028][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-2030369412, vt=2/96, sts=45502/695408392/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:12:44.819][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=-1958577724, vt=2/96, sts=53937/66696210/0x283e70c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:21:14.876][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=-1448520123, vt=2/96, sts=25085/112579740/0x283e70c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:28:11.049][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=-1032359542, vt=2/96, sts=56367/150130350/0x283e70c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:51:55.277][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=391874712, vt=2/96, sts=30601/278259210/0x283e70c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:53:07.977][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=464578852, vt=2/96, sts=35855/284805270/0x283e70c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:58:31.263][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=787860756, vt=2/96, sts=30849/948657589/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:11:42.635][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=1579226116, vt=2/96, sts=38895/1020401987/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:24:43.319][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-1935057403, vt=2/96, sts=47627/1090623603/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:29:32.544][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-1645821281, vt=2/96, sts=50609/1114934446/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:34:44.462][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-1333901386, vt=2/96, sts=53887/1143176418/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:35:31.477][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-1286890113, vt=2/96, sts=54369/1148587187/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:41:59.546][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-898830888, vt=2/96, sts=58348/1183341602/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:43:52.125][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-786253072, vt=2/96, sts=59619/1192780788/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:46:43.053][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-615321842, vt=2/96, sts=61461/1208073590/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:53:08.500][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 472B, age=-229869327, vt=2/96, sts=142/1242936050/0x278a00a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:58:34.068][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14208) ps rtp packet 1404B, age=-348955092, vt=2/96, sts=0/0/0x283c007, muxer (nil) lost_rate:00% req_id:
[2023-11-03 14:03:33.211][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14208) ps rtp packet 1404B, age=-49797355, vt=2/96, sts=16843/26924400/0x283c007, muxer (nil) lost_rate:00% req_id:
[2023-11-03 14:05:46.304][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14208) ps rtp packet 1404B, age=83295684, vt=2/96, sts=23211/38883600/0x283c007, muxer (nil) lost_rate:00% req_id:
[2023-11-03 14:06:08.814][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14208) ps rtp packet 321B, age=105810278, vt=2/96, sts=24361/40946406/0x283c007, muxer (nil) lost_rate:00% req_id:
[2023-11-03 14:56:49.186][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-1148785775, vt=2/96, sts=0/0/0x26d3c0d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:56:31.245][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14184) ps rtp packet 1404B, age=-1861707857, vt=2/96, sts=56638/52678800/0x2836407, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:15:47.633][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-705312402, vt=2/96, sts=12850/33793020/0x26d7a09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:21:41.048][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-351898797, vt=2/96, sts=24873/65622600/0x26d7a09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:35:09.530][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=456584057, vt=2/96, sts=55097/138385620/0x26d7a09, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 16:39:19.406][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=706464280, vt=2/96, sts=59686/160848270/0x26d7a09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:50:42.929][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=1389978396, vt=2/96, sts=25/0/0x27f2d0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:11:58.747][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=-1629167206, vt=2/96, sts=6526/114800402/0x27f2d0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:12:39.381][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-1588527609, vt=2/96, sts=8420/118490670/0x27f2d0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:14:29.241][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-1478672131, vt=2/96, sts=13793/128350800/0x27f2d0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:17:19.977][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=-1307929100, vt=2/96, sts=22112/143694001/0x27f2d0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:19:33.021][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-1174888150, vt=2/96, sts=28417/155700000/0x27f2d0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:33:34.826][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=-333083091, vt=2/96, sts=63068/231408003/0x27f2d0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:39:39.211][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=31300244, vt=2/96, sts=11096/264265200/0x27f2d0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:42:18.669][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=190753102, vt=2/96, sts=20081/278643600/0x27f2d0c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 17:54:08.691][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=900775015, vt=2/96, sts=42935/342504000/0x27f2d0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:10:01.347][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1853441046, vt=2/96, sts=0/0/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:44:13.011][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=-389871320, vt=2/96, sts=0/0/0x26d7a0f, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:47:20.131][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14216) ps rtp packet 472B, age=-202743151, vt=2/96, sts=4649/13233601/0x26d3c0d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:47:47.786][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14216) ps rtp packet 1404B, age=-175092106, vt=2/96, sts=5371/15721200/0x26d3c0d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:40:30.109][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14360) ps rtp packet 1404B, age=-1307731677, vt=2/96, sts=0/0/0x26d2402, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:40:53.015][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14360) ps rtp packet 1404B, age=-1284825714, vt=2/96, sts=727/2013930/0x26d2402, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:41:19.113][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14436) ps rtp packet 1404B, age=-1258730788, vt=2/96, sts=904/1674000/0x26d3c0d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:43:43.213][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14436) ps rtp packet 472B, age=-1114639168, vt=2/96, sts=7327/14634003/0x26d3c0d, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 20:23:51.332][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=1293478838, vt=2/96, sts=1084/3027600/0x26d3c03, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:16:20.747][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14600) ps rtp packet 1404B, age=147926319, vt=2/96, sts=0/0/0x26d2407, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:52:35.803][Trace][15394][s1769k10] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-901528315, vt=2/96, sts=62335/32655330/0x27f2d0c, muxer (nil) lost_rate:00% req_id:
