Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-29 09:15:57.684][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=2031437571, vt=2/96, sts=56400/263982691/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:29:47.193][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-1434021094, vt=2/96, sts=42159/338635890/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:42:32.687][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-668526770, vt=2/96, sts=11683/407529090/0x270650a, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 09:46:53.348][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=-407869367, vt=2/96, sts=26968/430979501/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:48:48.769][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-292444451, vt=2/96, sts=62083/441376290/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:52:53.864][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=-47349784, vt=2/96, sts=5526/463487493/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:54:42.764][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=61547051, vt=2/96, sts=34319/473189492/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:56:10.411][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=149197416, vt=2/96, sts=45153/480997897/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:11:31.964][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=1070750484, vt=2/96, sts=9135/564035491/0x270650a, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 10:20:24.143][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=1602928717, vt=2/96, sts=46095/611940690/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:34:07.511][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-1868669863, vt=2/96, sts=4105/686028690/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:49:25.615][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-950566169, vt=2/96, sts=43557/768652290/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:51:18.256][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-837924913, vt=2/96, sts=64205/778804290/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:52:03.262][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-792918974, vt=2/96, sts=6892/782861490/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:52:25.745][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-770436622, vt=2/96, sts=11227/784863090/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:53:32.535][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=-703646527, vt=2/96, sts=23450/790846293/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:53:54.662][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-681519649, vt=2/96, sts=27705/792865890/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:54:37.680][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-638501644, vt=2/96, sts=33812/796685490/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:04:54.775][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-21406318, vt=2/96, sts=49975/852302250/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:09:51.173][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=274991395, vt=2/96, sts=6144/878988690/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:13:17.243][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=481061634, vt=2/96, sts=2310/897535890/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:22:25.642][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=1029460935, vt=2/96, sts=34215/946881097/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:38:18.183][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=1981997970, vt=2/96, sts=55261/1032651092/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:40:15.091][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=2098909086, vt=2/96, sts=24123/1043094715/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:42:57.854][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=-2033294918, vt=2/96, sts=6601/1057761179/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:45:39.143][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-1872005461, vt=2/96, sts=54005/1072276366/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:09:00.944][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=-470204535, vt=2/96, sts=26455/1198265574/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:13:57.690][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=-173458430, vt=2/96, sts=41136/1225027981/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:14:19.742][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-151406081, vt=2/96, sts=42258/1227036766/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:37:55.300][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=1264151209, vt=2/96, sts=42921/1354390372/0x270650a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 08:53:28.687][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14708) ps rtp packet 1404B, age=1683741684, vt=2/96, sts=3785/15664320/0x26d610f, muxer (nil) lost_rate:00% req_id:
[2023-10-31 22:43:09.881][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-74676127, vt=2/96, sts=15662/36738017/0x28b0d07, muxer (nil) lost_rate:00% req_id:
[2023-10-31 22:55:27.200][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=662650665, vt=2/96, sts=35318/103197605/0x28b0d07, muxer (nil) lost_rate:00% req_id:
[2023-10-31 22:58:37.663][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=853116695, vt=2/96, sts=41398/120398400/0x28b0d07, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-31 23:01:29.953][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1025403525, vt=2/96, sts=44993/135885601/0x28b0d07, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:04:21.238][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1196688928, vt=2/96, sts=59226/151275607/0x28b0d07, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:09:49.513][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=1524966916, vt=2/96, sts=12544/180856800/0x28b0d07, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-31 23:11:45.510][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1640963539, vt=2/96, sts=17825/191246403/0x28b0d07, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:14:18.029][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1793483374, vt=2/96, sts=25586/204994801/0x28b0d07, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:20:43.111][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-2116411099, vt=2/96, sts=43378/239691600/0x28b0d07, muxer (nil) lost_rate:00% req_id:
[2023-11-01 19:01:40.545][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=21548989, vt=2/96, sts=0/0/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 19:21:06.714][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1187722381, vt=2/96, sts=43312/104781600/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 19:35:28.441][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=2049449814, vt=2/96, sts=6194/182350801/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 19:40:01.971][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-1971991081, vt=2/96, sts=15339/206964006/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 19:44:36.937][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-1697026901, vt=2/96, sts=24111/231674402/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 20:17:59.336][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=305369444, vt=2/96, sts=33093/412074009/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 20:32:39.115][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1185155882, vt=2/96, sts=51286/491281200/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 20:35:19.122][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1345165108, vt=2/96, sts=48812/505684800/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 20:41:17.755][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1703792745, vt=2/96, sts=59288/537904800/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 20:42:37.758][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1783800497, vt=2/96, sts=25669/545166360/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 20:47:56.760][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=2102797064, vt=2/96, sts=19959/573811200/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 20:48:59.273][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-2129660602, vt=2/96, sts=44832/579474007/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 20:56:57.939][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1650985578, vt=2/96, sts=18566/622522800/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:01:23.203][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1385724509, vt=2/96, sts=44416/646401600/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:01:43.843][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1365087564, vt=2/96, sts=52849/648302400/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:09:53.215][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-875716530, vt=2/96, sts=25684/692287560/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:18:48.507][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-340417958, vt=2/96, sts=36106/740520000/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:19:30.864][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-298062304, vt=2/96, sts=52987/744332400/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:24:21.193][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-7731856, vt=2/96, sts=36599/770461200/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:27:54.152][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=205212992, vt=2/96, sts=54774/789624001/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:32:11.630][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=462697650, vt=2/96, sts=24927/812754035/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:33:23.627][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=534702351, vt=2/96, sts=53363/819234018/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:45:23.046][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1254117738, vt=2/96, sts=7857/884030760/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:55:01.157][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=1832232831, vt=2/96, sts=29834/936050401/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:57:49.120][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=2000193931, vt=2/96, sts=10185/951109201/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:03:22.472][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1961438832, vt=2/96, sts=60931/981169200/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:04:45.800][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1878094203, vt=2/96, sts=27645/988668000/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:07:32.483][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1711410362, vt=2/96, sts=11441/1003618800/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:16:46.338][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1157553918, vt=2/96, sts=14483/1053514800/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:29:58.348][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-365551045, vt=2/96, sts=62733/1124794800/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:31:46.164][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-257729979, vt=2/96, sts=39923/1134497160/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:34:17.062][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-106834774, vt=2/96, sts=33567/1148040016/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:39:01.316][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=177424216, vt=2/96, sts=14885/1173661200/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:39:23.824][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=199922228, vt=2/96, sts=23707/1175634380/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:40:53.865][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=289971275, vt=2/96, sts=59560/1183734001/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:42:01.371][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=357476376, vt=2/96, sts=21043/1189864800/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:42:23.869][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=379959795, vt=2/96, sts=29865/1191834020/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:44:38.907][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=515006703, vt=2/96, sts=17971/1203984001/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:45:01.399][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=537504639, vt=2/96, sts=27135/1206068400/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:46:53.430][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=649538441, vt=2/96, sts=5928/1216098000/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:48:43.298][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=759402300, vt=2/96, sts=49508/1226037600/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:59:16.353][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=1392441140, vt=2/96, sts=5728/1282979161/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:59:38.365][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1414460383, vt=2/96, sts=12664/1284937200/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:01:05.312][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=1501406663, vt=2/96, sts=41567/1292756402/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:03:36.260][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1652359735, vt=2/96, sts=33988/1306400400/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:09:21.963][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1998070471, vt=2/96, sts=11871/1337461200/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:10:47.367][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=2083473000, vt=2/96, sts=40505/1345136414/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:18:09.300][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 321B, age=-1769561499, vt=2/96, sts=59069/32378401/0xd4c104, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:21:13.810][Trace][40171][74yk21e1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1585058445, vt=2/96, sts=19378/1401580800/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
