Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-02 18:23:41.788][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=-1933735304, vt=2/96, sts=48114/127119600/0x283850f, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:50:37.272][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=752200722, vt=2/96, sts=0/0/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:14:04.565][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-2135470532, vt=2/96, sts=23125/126594000/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:14:42.985][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-2097051646, vt=2/96, sts=23685/130064400/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:30:33.407][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1146626889, vt=2/96, sts=40722/215661600/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:35:02.134][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-877908345, vt=2/96, sts=53230/240390000/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:37:09.846][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-750184238, vt=2/96, sts=60633/251867160/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:41:05.153][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-514883186, vt=2/96, sts=7333/273052800/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:42:06.745][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-453291046, vt=2/96, sts=10471/278600400/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:59:47.902][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=607866418, vt=2/96, sts=4243/374108400/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:01:31.782][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=711745421, vt=2/96, sts=10134/383447160/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:04:59.882][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=919835272, vt=2/96, sts=22311/402167160/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 14:07:27.043][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 1404B, age=372031440, vt=2/96, sts=12/0/0x2ff460c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 14:07:46.260][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 1404B, age=391245735, vt=2/96, sts=5928/1678770/0x2ff460c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:48:23.359][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14396) ps rtp packet 1404B, age=743449666, vt=2/96, sts=0/0/0x283850f, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:50:30.416][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14396) ps rtp packet 1404B, age=870515832, vt=2/96, sts=7480/11430000/0x283850f, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:39:10.589][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14396) ps rtp packet 1404B, age=-504281368, vt=2/96, sts=0/0/0x2747e0a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:40:32.059][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14396) ps rtp packet 1404B, age=-422822588, vt=2/96, sts=1923/7927200/0x2747e0a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:48:53.349][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=78481099, vt=2/96, sts=0/0/0x2838504, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:52:45.767][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=310897930, vt=2/96, sts=13452/20923214/0x2838504, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:55:35.192][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=480325045, vt=2/96, sts=22945/36140401/0x2838504, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:57:20.934][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=586067096, vt=2/96, sts=28774/45709203/0x2838504, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:39:27.871][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=-2084391792, vt=2/96, sts=50281/215632800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:56:03.425][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=-1088827406, vt=2/96, sts=3788/305542803/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:59:52.952][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=-859298931, vt=2/96, sts=32058/325965601/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:01:55.952][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=-736301625, vt=2/96, sts=42374/337125604/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:02:21.384][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=-710871406, vt=2/96, sts=43334/339192271/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:03:59.196][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=-613055902, vt=2/96, sts=47984/348019200/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:06:00.208][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=-492061193, vt=2/96, sts=55096/358923600/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:06:25.708][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=-466551807, vt=2/96, sts=56087/361198800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:07:16.692][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=-415560851, vt=2/96, sts=58516/365799600/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:07:42.199][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=-390053311, vt=2/96, sts=59820/368089476/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:10:40.727][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=-211531717, vt=2/96, sts=3289/384138001/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:11:57.223][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=-135028628, vt=2/96, sts=6278/391068271/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:19:10.754][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=298503422, vt=2/96, sts=23739/430045200/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:20:00.583][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=348313315, vt=2/96, sts=25541/434527475/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:24:58.641][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=646390369, vt=2/96, sts=36000/461365202/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:26:12.284][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=720030560, vt=2/96, sts=40552/467985601/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:58:25.082][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-396394917, vt=2/96, sts=49808/49446000/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:58:58.646][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-362850562, vt=2/96, sts=52280/52419690/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:14:48.704][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=587220624, vt=2/96, sts=1355/138124877/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:15:23.721][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=622238426, vt=2/96, sts=4369/141310876/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:20:05.088][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=903610200, vt=2/96, sts=28788/166755677/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:25:58.776][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=1257289860, vt=2/96, sts=60559/198604884/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:26:33.791][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=1292307824, vt=2/96, sts=63824/201729695/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:29:28.813][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=1467335032, vt=2/96, sts=14346/217533682/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:31:48.843][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=1607360515, vt=2/96, sts=27362/230050876/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:34:38.106][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=1776623976, vt=2/96, sts=43348/245293276/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:36:19.651][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=1878164109, vt=2/96, sts=52821/254462480/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:39:58.466][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=2096987816, vt=2/96, sts=7677/274114890/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:45:11.353][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1885109583, vt=2/96, sts=36295/302115676/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:45:46.413][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=-1850038151, vt=2/96, sts=39628/305445678/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:46:21.428][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=-1815028340, vt=2/96, sts=23727/23202000/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:48:06.460][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=-1709989049, vt=2/96, sts=33338/32659213/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:49:16.521][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=-1639924538, vt=2/96, sts=40030/38952000/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:52:11.540][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1464905216, vt=2/96, sts=11896/340110076/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:54:31.551][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1324898294, vt=2/96, sts=27672/352800076/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:57:26.572][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=-1149883053, vt=2/96, sts=28929/83145601/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:58:36.700][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=-1079746108, vt=2/96, sts=57006/374796077/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:59:43.968][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=-1012485954, vt=2/96, sts=46485/95554800/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:02:19.755][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=-856693741, vt=2/96, sts=19264/394894884/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:02:49.763][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-826682631, vt=2/96, sts=22852/397587676/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:04:22.667][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=-733783958, vt=2/96, sts=14928/120596402/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:05:26.967][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=-669485990, vt=2/96, sts=22776/126356401/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:12:23.174][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 442B, age=-253272579, vt=2/96, sts=8666/163879200/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:16:54.221][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=17766386, vt=2/96, sts=41796/188244011/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:17:28.877][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=52429191, vt=2/96, sts=65297/476679676/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:20:38.893][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=242448114, vt=2/96, sts=22971/493794076/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:24:27.470][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=471020008, vt=2/96, sts=50825/514324878/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:31:29.584][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=893119450, vt=2/96, sts=15963/267004823/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:32:47.591][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=971144863, vt=2/96, sts=25074/274071601/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:35:10.751][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=1114294941, vt=2/96, sts=61048/572263276/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:37:46.779][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=1270327570, vt=2/96, sts=59924/300898823/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:44:55.806][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=1699347402, vt=2/96, sts=64071/624920476/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:49:49.693][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=1993235556, vt=2/96, sts=14688/365958015/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:51:59.957][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=2123503042, vt=2/96, sts=30021/377733600/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:53:09.717][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=-2101707398, vt=2/96, sts=57832/669351719/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:55:53.524][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=-1937889115, vt=2/96, sts=57833/398790006/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:59:33.196][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=-1718216237, vt=2/96, sts=15322/418467600/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:02:15.236][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1556194297, vt=2/96, sts=51378/718455676/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:11:48.943][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=-982469028, vt=2/96, sts=49117/770061681/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:14:12.303][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=-839114676, vt=2/96, sts=65089/783021677/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:17:27.382][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=-644031919, vt=2/96, sts=21372/800553677/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:19:24.466][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=-526946659, vt=2/96, sts=15069/525740401/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:25:33.141][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=-158275969, vt=2/96, sts=56008/558889200/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:28:15.981][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=4553458, vt=2/96, sts=27106/858960076/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:01:19.915][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-1486337164, vt=2/96, sts=0/0/0x2836506, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:17:16.863][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=-529388700, vt=2/96, sts=21252/83019600/0x283a506, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:21:59.843][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 321B, age=-246405893, vt=2/96, sts=51723/108554401/0x283a506, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:23:50.626][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 321B, age=-135632493, vt=2/96, sts=64500/118433071/0x283a506, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:29:31.304][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=205055272, vt=2/96, sts=40413/149223600/0x283a506, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:31:35.761][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=329513039, vt=2/96, sts=56132/160376400/0x283a506, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:38:14.185][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=727935172, vt=2/96, sts=39025/196290000/0x283a506, muxer (nil) lost_rate:00% req_id:
