Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-28 03:18:22.930][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=1337487351, vt=2/96, sts=34155/2272230001/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:18:58.934][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=1373475093, vt=2/96, sts=42186/2275470001/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:24:46.955][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=1721512656, vt=2/96, sts=53894/2306790001/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:30:41.599][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=2076152421, vt=2/96, sts=388/2338707600/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:34:11.088][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-2009328312, vt=2/96, sts=46631/2357560801/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:34:47.084][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1973338337, vt=2/96, sts=54619/2360800800/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:41:29.284][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-1571129556, vt=2/96, sts=12979/2396998800/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:42:01.800][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-1538619641, vt=2/96, sts=20282/2399922003/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:42:32.228][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-1508184909, vt=2/96, sts=26983/2402658003/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:44:20.232][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-1400194467, vt=2/96, sts=50936/2412378003/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:45:32.241][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-1328168562, vt=2/96, sts=1403/2418861600/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:50:20.276][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1040139388, vt=2/96, sts=8/2444788800/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:52:44.324][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-896091131, vt=2/96, sts=31916/2457748801/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:06:24.481][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-75928876, vt=2/96, sts=16784/2531559600/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:07:21.681][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-18727768, vt=2/96, sts=29512/2536707600/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:08:16.145][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=35735078, vt=2/96, sts=41684/2541611070/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:12:24.801][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=284380221, vt=2/96, sts=31435/2563988402/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:18:43.565][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=663156649, vt=2/96, sts=49674/2598077070/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:20:21.076][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=760664172, vt=2/96, sts=5835/2606850273/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:20:53.588][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=793165877, vt=2/96, sts=13080/2609780400/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:25:58.604][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=1098195641, vt=2/96, sts=15333/2637226801/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:37:49.915][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=1809487244, vt=2/96, sts=42229/2701242001/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:38:51.166][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=1870756652, vt=2/96, sts=55745/2706753601/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:45:33.861][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-2021522652, vt=2/96, sts=13791/2742998401/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:47:03.905][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1931476356, vt=2/96, sts=33808/2751102000/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:48:06.249][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-1869144652, vt=2/96, sts=47636/2756714400/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:52:38.775][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1596608845, vt=2/96, sts=42914/2781237600/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:54:16.278][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-1499102380, vt=2/96, sts=64639/2790003603/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:59:06.274][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1209110801, vt=2/96, sts=63555/2816114400/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:03:19.303][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-956078222, vt=2/96, sts=53381/2838884402/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:04:53.817][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-861559230, vt=2/96, sts=8890/2847387600/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:07:03.849][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-731529321, vt=2/96, sts=37826/2859094800/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:12:22.544][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-412834980, vt=2/96, sts=43224/2887776000/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:14:07.430][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-307952581, vt=2/96, sts=1024/2897211601/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:15:59.128][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-196256572, vt=2/96, sts=25964/2907266401/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:16:25.806][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-169575165, vt=2/96, sts=31840/2909664003/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:20:56.007][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=100629042, vt=2/96, sts=26623/2933982001/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:23:16.641][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=241259359, vt=2/96, sts=57802/2946639600/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:25:09.151][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=353764516, vt=2/96, sts=16784/2956716019/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:26:30.998][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=435610614, vt=2/96, sts=35081/2964135870/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:33:14.847][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=839464546, vt=2/96, sts=59492/3000477870/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:35:50.488][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=995112769, vt=2/96, sts=28679/3014488800/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:41:13.011][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=1317635254, vt=2/96, sts=35024/3043512000/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:43:31.791][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=1456415371, vt=2/96, sts=429/3056004000/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:45:24.297][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=1568915746, vt=2/96, sts=25443/3066123601/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:01:18.477][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-1771872476, vt=2/96, sts=40057/3151994401/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:02:37.167][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-1693179014, vt=2/96, sts=57169/3159082801/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:04:53.668][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-1556683547, vt=2/96, sts=19152/3171369601/0x2706406, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-28 06:05:44.682][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1505666710, vt=2/96, sts=29913/3175959600/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:09:24.209][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-1286142601, vt=2/96, sts=11534/3195716400/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:17:03.653][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-826690906, vt=2/96, sts=45371/3237062400/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:46:07.618][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=917275542, vt=2/96, sts=29306/3394018802/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:51:10.387][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=1220036214, vt=2/96, sts=28573/3421267200/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:56:57.020][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=1566671308, vt=2/96, sts=39544/3452461201/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:58:21.388][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=1651038773, vt=2/96, sts=58040/3460053601/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:59:17.650][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=1707304687, vt=2/96, sts=4964/3465118800/0x2706406, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-28 07:00:17.940][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=1767590255, vt=2/96, sts=18320/3470540401/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:16:37.024][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-1548295807, vt=2/96, sts=35452/3558657871/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:19:50.029][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1355285857, vt=2/96, sts=12375/3576031200/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:22:08.585][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1216725899, vt=2/96, sts=42621/3588501600/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:23:53.945][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-1111366400, vt=2/96, sts=142/3597976801/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:25:46.472][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-998847027, vt=2/96, sts=24418/3608107200/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:27:33.414][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-891900835, vt=2/96, sts=47984/3617733600/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:29:45.478][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-759832210, vt=2/96, sts=11873/3629617201/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:30:36.508][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-708806439, vt=2/96, sts=23321/3634210800/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:31:04.650][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-680675027, vt=2/96, sts=29522/3636741870/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:31:32.760][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-652550588, vt=2/96, sts=35705/3639272400/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:37:10.287][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-315023533, vt=2/96, sts=42162/3669649200/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:38:34.694][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-230632764, vt=2/96, sts=60531/3677245201/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:39:30.946][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-174377246, vt=2/96, sts=7398/3682306801/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:44:03.093][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=97776504, vt=2/96, sts=2181/3706801200/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:44:55.337][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=150020668, vt=2/96, sts=13782/3711502800/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:45:51.605][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=206289079, vt=2/96, sts=26247/3716561070/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:48:12.257][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=346928851, vt=2/96, sts=57479/3729225600/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:48:40.380][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=375060565, vt=2/96, sts=63708/3731752801/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:55:26.663][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=781353102, vt=2/96, sts=21910/3768321870/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:06:40.454][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=1455134790, vt=2/96, sts=35161/3828909619/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:07:08.595][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=1483265848, vt=2/96, sts=41441/3831490801/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:16:53.079][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=2067760391, vt=2/96, sts=40365/3884090401/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:17:40.835][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=2115524385, vt=2/96, sts=50962/3888388801/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:20:10.549][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-2029743937, vt=2/96, sts=18709/3901867200/0x2706406, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-28 08:29:45.412][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 751B, age=-1454878471, vt=2/96, sts=15110/3953602800/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:32:34.177][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1286106574, vt=2/96, sts=52641/3968791200/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:35:19.719][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-1120558864, vt=2/96, sts=23814/3983684400/0x2706406, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-28 08:39:06.926][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-893355112, vt=2/96, sts=8758/4004132400/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:47:38.504][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-381788900, vt=2/96, sts=55081/4050176400/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:52:10.059][Trace][12842][435893ey] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-110220276, vt=2/96, sts=49835/4074616800/0x2706406, muxer (nil) lost_rate:00% req_id:
