Pseudo-terminal will not be allocated because stdin is not a terminal.
[0m[2023-11-03 17:06:12.226][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=-1640715659, vt=2/96, sts=24401/32068800/0x2836801, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 17:12:31.720][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=-1261234806, vt=2/96, sts=48439/66229200/0x2836801, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:54:31.776][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=1258834868, vt=2/96, sts=38234/66470040/0x2834b02, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:55:54.828][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=1341886672, vt=2/96, sts=42040/73956060/0x2834b02, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:15:35.511][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14208) ps rtp packet 1404B, age=-1772412925, vt=2/96, sts=0/0/0x26d7e01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:13:48.566][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 1404B, age=330723001, vt=2/96, sts=33125/42424200/0x2834b04, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:33:56.405][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14092) ps rtp packet 1404B, age=-1685947491, vt=2/96, sts=0/0/0x283df0c, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:59:59.553][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 321B, age=-122799310, vt=2/96, sts=13034/18964806/0x26d3a05, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:04:31.263][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 321B, age=148900020, vt=2/96, sts=30915/43387206/0x26d3a05, muxer (nil) lost_rate:00% req_id:
[2023-11-05 12:58:23.629][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=1671862841, vt=2/96, sts=2418/1299600/0x2836608, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:02:18.965][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 1404B, age=322950307, vt=2/96, sts=37763/95738400/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:20:28.937][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=717957529, vt=2/96, sts=45266/127465200/0x2e4a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:26:09.052][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=1058067267, vt=2/96, sts=61378/158018405/0x2e4a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:33:22.889][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=1491899955, vt=2/96, sts=7464/197121600/0x2e4a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:33:46.900][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=1515903312, vt=2/96, sts=8218/199231207/0x2e4a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:42:26.923][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=2035944174, vt=2/96, sts=21450/246067560/0x2e4a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 15:36:23.512][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-731849313, vt=2/96, sts=7956/8602200/0x2834b01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 15:42:00.589][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-394770324, vt=2/96, sts=36591/38931390/0x2834b01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 15:49:35.805][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=60444618, vt=2/96, sts=19515/21834000/0x26d7e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 15:51:48.406][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=193036593, vt=2/96, sts=34782/33764401/0x26d7e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:01:51.164][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1042B, age=795805019, vt=2/96, sts=1375/146086470/0x2834b01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:12:56.049][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1070B, age=1460684703, vt=2/96, sts=54327/205916760/0x2834b01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:20:45.128][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1929771154, vt=2/96, sts=45879/190076400/0x26d7e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:09:23.520][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 1404B, age=553182212, vt=2/96, sts=43464/53478000/0x26d7e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:12:18.388][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 1229B, age=728055945, vt=2/96, sts=56088/69192000/0x26d7e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:14:47.207][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 695B, age=876880833, vt=2/96, sts=65507/82576800/0x26d7e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:22:33.035][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 912B, age=1342707814, vt=2/96, sts=20753/124484400/0x26d7e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:25:05.414][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 1163B, age=1495076678, vt=2/96, sts=27994/138175200/0x26d7e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:28:29.926][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 321B, age=1699598823, vt=2/96, sts=38053/156592801/0x26d7e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:45:29.722][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 321B, age=-1575568925, vt=2/96, sts=23004/248378401/0x26d7e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:49:59.204][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 1404B, age=-1306101320, vt=2/96, sts=40610/272642400/0x26d7e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:50:22.388][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 1404B, age=-1282915259, vt=2/96, sts=42324/274708800/0x26d7e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:52:14.177][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 1404B, age=-1171114615, vt=2/96, sts=50155/284770800/0x26d7e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:57:43.606][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 321B, age=-841699360, vt=2/96, sts=18711/314420401/0x26d7e0d, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:58:32.992][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-240853606, vt=2/96, sts=9722/35385390/0x26d6108, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:00:41.748][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14232) ps rtp packet 1404B, age=-112097805, vt=2/96, sts=12144/46978830/0x26d6108, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:45:12.426][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14168) ps rtp packet 1404B, age=-1736392829, vt=2/96, sts=14055/249692400/0x2838b0b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:13:54.982][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 321B, age=-708797090, vt=2/96, sts=24024/22759209/0x283aa0a, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:16:25.246][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 321B, age=-558535128, vt=2/96, sts=38669/36284401/0x283aa0a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:45:35.476][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-962356939, vt=2/96, sts=16706/124075800/0x2834a03, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:07:36.447][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14204) ps rtp packet 1215B, age=-1294786452, vt=2/96, sts=5983/31577400/0x283e803, muxer (nil) lost_rate:00% req_id:
[2023-11-01 20:34:52.852][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=1286917791, vt=2/96, sts=24338/143481600/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 20:48:20.825][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=2094890883, vt=2/96, sts=19656/216198000/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:04:22.188][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-1238713564, vt=2/96, sts=52937/302713200/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:05:56.189][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-1144727063, vt=2/96, sts=18024/311112000/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:43:11.373][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=1090470346, vt=2/96, sts=43189/512319607/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:45:44.243][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=1243335486, vt=2/96, sts=38626/526035893/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 21:47:00.196][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=1319290215, vt=2/96, sts=3630/532929600/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:02:54.506][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-2021377232, vt=2/96, sts=30470/618814800/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:03:12.957][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=-2002913794, vt=2/96, sts=37999/620474401/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:27:14.070][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-561799840, vt=2/96, sts=62263/750171600/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 22:32:31.417][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-244452510, vt=2/96, sts=57488/778730400/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:01:52.581][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=1516704718, vt=2/96, sts=11921/937231200/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:37:17.805][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-653035707, vt=2/96, sts=51258/1128495600/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:44:44.299][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=-206544079, vt=2/96, sts=33448/1168632019/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:42:14.188][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-1051617147, vt=2/96, sts=38640/1479157470/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:19:33.380][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=1187577074, vt=2/96, sts=31325/1680678000/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:24:40.876][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=1495072408, vt=2/96, sts=24618/1708351200/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:02:44.696][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=-516078811, vt=2/96, sts=61502/1913886001/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:34:24.581][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=1383801770, vt=2/96, sts=6988/2084871600/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:32:30.255][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-120452000, vt=2/96, sts=34945/2722561470/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:36:00.606][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=89892601, vt=2/96, sts=54418/2741493600/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:43:21.465][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=530744360, vt=2/96, sts=35745/2781169200/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:51:57.384][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=1046665469, vt=2/96, sts=46548/2827598400/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:59:54.444][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=1523738886, vt=2/96, sts=21006/2870528401/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:18:35.972][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-1649700455, vt=2/96, sts=44620/2971465200/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:38:06.797][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-478875687, vt=2/96, sts=45989/3076837200/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:56:21.018][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=615346053, vt=2/96, sts=9054/3175250400/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:18:54.584][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=1968910020, vt=2/96, sts=47839/3297088832/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:29:54.309][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=-1666331141, vt=2/96, sts=9037/3356503201/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:35:23.656][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-1336984563, vt=2/96, sts=54861/3386149200/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:47:24.999][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-615642376, vt=2/96, sts=37790/3451064400/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:47:45.192][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-595447989, vt=2/96, sts=44661/3452886000/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:50:08.740][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-451904577, vt=2/96, sts=28366/3465806400/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:52:49.026][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=-291626291, vt=2/96, sts=17390/3480220801/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:21:48.839][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=753225121, vt=2/96, sts=38863/3960792000/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:28:39.102][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=1163492363, vt=2/96, sts=39717/3997659600/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:32:41.173][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=1405565479, vt=2/96, sts=52407/4019443192/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-02 09:57:00.658][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=-2124895088, vt=2/96, sts=21491/179836303/0x2706506, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:03:22.101][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14232) ps rtp packet 1404B, age=1662246065, vt=2/96, sts=22655/34700400/0x283aa07, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:04:22.434][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14232) ps rtp packet 321B, age=1722578833, vt=2/96, sts=26508/40122001/0x283aa07, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:58:49.272][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14244) ps rtp packet 1404B, age=-1390459554, vt=2/96, sts=0/0/0x2f06801, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:02:15.047][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14244) ps rtp packet 883B, age=-1184682627, vt=2/96, sts=4419/18409590/0x2f06801, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:22:19.816][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=20089608, vt=2/96, sts=12/0/0x26d610e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:47:58.645][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 1404B, age=-525999933, vt=2/96, sts=13867/46654560/0x26d610e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:50:44.277][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 1404B, age=-360351980, vt=2/96, sts=20514/61656030/0x26d610e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:06:52.829][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=608194371, vt=2/96, sts=10411/19670400/0x2706507, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:10:15.695][Trace][44012][614c0329] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=811065126, vt=2/96, sts=20847/37879202/0x2706507, muxer (nil) lost_rate:00% req_id:
