Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-03 14:11:31.467][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14180) ps rtp packet 1404B, age=414144654, vt=2/96, sts=6174/21954600/0x2ff460a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 14:14:20.999][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14180) ps rtp packet 1404B, age=583677935, vt=2/96, sts=56142/37262340/0x2ff460a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 14:28:10.854][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=1413543706, vt=2/96, sts=38043/111949200/0x2ff460a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 14:46:06.166][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14180) ps rtp packet 1404B, age=-1806108407, vt=2/96, sts=23540/208569150/0x2ff460a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:58:18.270][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-1768986550, vt=2/96, sts=0/0/0x2838503, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:00:06.350][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-1660892826, vt=2/96, sts=6575/9684009/0x2838503, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:00:29.906][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-1637346596, vt=2/96, sts=7880/11815200/0x2838503, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:29:41.347][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-1275834624, vt=2/96, sts=26403/45878410/0x283860d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:30:10.002][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1247182253, vt=2/96, sts=27705/48553200/0x283860d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:32:35.276][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-1101910121, vt=2/96, sts=34974/61581606/0x283860d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:44:11.806][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14204) ps rtp packet 1404B, age=-405374847, vt=2/96, sts=20/0/0x283a302, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:53:09.248][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14204) ps rtp packet 321B, age=132072388, vt=2/96, sts=39538/48384001/0x283a302, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:02:01.406][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=651094349, vt=2/96, sts=7997/11995200/0x2838506, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:15:25.505][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=760223480, vt=2/96, sts=0/0/0x2747e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:18:06.971][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14244) ps rtp packet 1404B, age=921689615, vt=2/96, sts=4750/14021640/0x2747e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:33:27.083][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14180) ps rtp packet 472B, age=1146828524, vt=2/96, sts=15756/28756810/0x2836304, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:41:29.647][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14180) ps rtp packet 472B, age=1629400736, vt=2/96, sts=44151/72198001/0x2836304, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:30:28.335][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=-1561457741, vt=2/96, sts=0/0/0x270640a, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:32:06.411][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=-1463384193, vt=2/96, sts=18061/8798400/0x270640a, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:34:08.682][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 321B, age=-1341105596, vt=2/96, sts=40059/19832401/0x270640a, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:43:23.243][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=-786549956, vt=2/96, sts=27238/69746400/0x270640a, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:56:04.357][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=-25435191, vt=2/96, sts=48568/137890800/0x270640a, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:57:30.211][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 321B, age=60412521, vt=2/96, sts=50811/145598671/0x270640a, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:02:04.878][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=335075285, vt=2/96, sts=56649/170330400/0x270640a, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:00:51.684][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14248) ps rtp packet 1404B, age=-307916276, vt=2/96, sts=5807/7394400/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:13:42.710][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14248) ps rtp packet 1404B, age=463117155, vt=2/96, sts=49887/76781070/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:17:54.136][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=714540250, vt=2/96, sts=61671/99399600/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:21:26.461][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14248) ps rtp packet 1404B, age=926864269, vt=2/96, sts=6088/118526400/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:27:42.471][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=1302868831, vt=2/96, sts=24863/152366400/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:30:29.207][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=1469615638, vt=2/96, sts=32723/167374800/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:30:51.707][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=1492113268, vt=2/96, sts=33699/169365600/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:43:43.745][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=-2030818226, vt=2/96, sts=1254/238878000/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:47:16.290][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-1818279479, vt=2/96, sts=29009/326397600/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:57:10.340][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=-1224224227, vt=2/96, sts=35742/311432400/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:05:47.307][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=-707252683, vt=2/96, sts=52433/357404400/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:01:56.683][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=-1651434850, vt=2/96, sts=0/0/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:08:30.286][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=-1257830625, vt=2/96, sts=35123/35553608/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:08:57.331][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=-1230798980, vt=2/96, sts=37349/37875602/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:12:01.841][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=-1046275725, vt=2/96, sts=53702/54486004/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:16:30.074][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=-778056809, vt=2/96, sts=15947/78685204/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:18:45.285][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=-642847041, vt=2/96, sts=30392/90961200/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:19:11.188][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=-616928787, vt=2/96, sts=33295/93416401/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:20:57.128][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=-510996782, vt=2/96, sts=44499/102798002/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:22:42.624][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=-405500998, vt=2/96, sts=56703/112338001/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:24:50.332][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=-277786556, vt=2/96, sts=6064/123894000/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:33:08.091][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 65B, age=219966002, vt=2/96, sts=1617/168721200/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:57:23.708][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=1675582635, vt=2/96, sts=43367/299621070/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:03:53.996][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=2065876881, vt=2/96, sts=11039/334558808/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:06:37.911][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14216) ps rtp packet 1404B, age=-2065175509, vt=2/96, sts=29100/50677200/0x283c60f, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:07:34.567][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14216) ps rtp packet 1404B, age=-2008519316, vt=2/96, sts=31994/55746000/0x283c60f, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:08:55.711][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14216) ps rtp packet 1404B, age=-1927381328, vt=2/96, sts=35909/63028800/0x283c60f, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:10:16.727][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14216) ps rtp packet 1404B, age=-1846360011, vt=2/96, sts=39859/70362000/0x283c60f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:00:04.818][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=-123041797, vt=2/96, sts=2918/1270800/0x2836507, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:06:32.520][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-1000113291, vt=2/96, sts=37785/45529200/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:07:47.881][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-924749992, vt=2/96, sts=43225/52326000/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:10:20.584][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-772059222, vt=2/96, sts=55285/66110400/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:16:34.496][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-398142490, vt=2/96, sts=19869/99709200/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:18:40.695][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-271933076, vt=2/96, sts=30222/111099600/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:19:03.442][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-249202320, vt=2/96, sts=32122/113151601/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:21:12.943][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-119683409, vt=2/96, sts=43082/124790400/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:24:22.530][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=69896441, vt=2/96, sts=58850/141879600/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:26:14.114][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=181476396, vt=2/96, sts=2628/151862402/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:30:07.110][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=414477549, vt=2/96, sts=21546/172875601/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:32:16.685][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=544051488, vt=2/96, sts=31909/184507200/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:34:36.289][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=683662380, vt=2/96, sts=42747/197121600/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:36:23.793][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=791161421, vt=2/96, sts=50229/206769607/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:38:30.256][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=917616242, vt=2/96, sts=59356/218088001/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:38:55.765][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=943137242, vt=2/96, sts=61503/220442401/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:48:54.163][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=1541528696, vt=2/96, sts=46015/274305601/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:51:04.755][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=1672119222, vt=2/96, sts=56706/286005600/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:55:07.171][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=1914528295, vt=2/96, sts=13327/307857602/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:07:27.226][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1640367747, vt=2/96, sts=9977/374522416/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:08:20.709][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1586896170, vt=2/96, sts=15214/379321202/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:13:54.848][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1252750710, vt=2/96, sts=48617/409305619/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:14:43.340][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1204254330, vt=2/96, sts=53792/413895636/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:16:24.699][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1102907658, vt=2/96, sts=64311/423201613/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:17:44.331][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1023262234, vt=2/96, sts=6687/429991224/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:36:26.781][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=99175570, vt=2/96, sts=55427/531061200/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:43:39.102][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=531508183, vt=2/96, sts=30553/569970001/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:46:18.651][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=691053891, vt=2/96, sts=45952/584316000/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:46:45.659][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=718058792, vt=2/96, sts=48668/586908005/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:53:45.006][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=1137398535, vt=2/96, sts=28414/624819602/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:01:28.229][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=1600620151, vt=2/96, sts=966/666151204/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:13:26.603][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14200) ps rtp packet 1404B, age=-1975969757, vt=2/96, sts=42525/69895350/0x283e70d, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:17:30.450][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14200) ps rtp packet 1404B, age=-1732122572, vt=2/96, sts=55868/91713060/0x283e70d, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:27:02.622][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1159939249, vt=2/96, sts=48097/804247201/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:29:16.553][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1026009429, vt=2/96, sts=58303/816271201/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:03:53.670][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=731628069, vt=2/96, sts=9601/12483270/0x283fe05, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:11:19.446][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14776) ps rtp packet 472B, age=1177407660, vt=2/96, sts=12636/63270520/0x278a00b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:12:22.803][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14784) ps rtp packet 472B, age=1240761327, vt=2/96, sts=13450/76867471/0x278a00b, muxer (nil) lost_rate:00% req_id:
